0,1
0.99290586,0.007094097
0.99540555,0.0045944545
0.9998523,0.0001476249
0.999954,4.5970843e-05
0.9999262,7.3837866e-05
0.9999014,9.8607925e-05
0.9999238,7.616136e-05
0.99994504,5.5005443e-05
0.9984137,0.0015863118
0.99994624,5.3729003e-05
0.9998246,0.00017542882
0.6131385,0.38686153
0.9997911,0.00020892432
0.9998852,0.00011476515
0.9999275,7.241472e-05
0.99987173,0.00012820913
0.9998047,0.00019536934
0.9999087,9.1253074e-05
0.9999232,7.6752214e-05
0.9996828,0.00031718868
0.999923,7.694979e-05
0.9999478,5.225347e-05
0.99964416,0.00035577643
0.9979869,0.002013104
0.9999261,7.392664e-05
0.99987173,0.00012819386
0.99993956,6.0395203e-05
0.99990547,9.447541e-05
0.99994576,5.4257747e-05
0.9999291,7.093872e-05
0.99995184,4.8204223e-05
0.99994564,5.4353757e-05
0.9995468,0.00045318704
0.99958056,0.0004194619
0.99990165,9.8342556e-05
0.9999511,4.8890222e-05
0.9989182,0.0010818946
0.99990857,9.1381255e-05
0.9999435,5.6480156e-05
0.9977552,0.0022447682
0.9999137,8.62606e-05
0.9998808,0.000119247044
0.99976,0.00024004227
0.08826755,0.9117325
0.9998938,0.00010626084
0.99987745,0.000122589
0.9999341,6.5929686e-05
0.9388465,0.061153438
0.99991536,8.4670835e-05
0.09392444,0.9060756
0.99990547,9.447217e-05
0.99957174,0.00042827617
0.9976548,0.0023451217
0.9999045,9.5500116e-05
0.002918463,0.9970816
0.99987614,0.00012384156
0.999915,8.500382e-05
0.99992514,7.482582e-05
0.9985896,0.0014104123
0.99982554,0.00017451755
0.9999143,8.573404e-05
0.99989045,0.000109530105
0.9999311,6.890373e-05
0.9999275,7.242321e-05
0.9999051,9.490966e-05
0.99872786,0.0012721847
0.9999137,8.6289394e-05
0.99993706,6.2922496e-05
0.9996718,0.00032818477
0.9999143,8.5714586e-05
0.0052836263,0.99471635
0.9999515,4.8516715e-05
0.99991083,8.91933e-05
0.9999286,7.13557e-05
0.9999176,8.2377046e-05
0.9998292,0.00017082017
0.9994837,0.0005162888
0.9998723,0.00012768149
0.99994946,5.053742e-05
0.010037134,0.9899629
0.9999188,8.114658e-05
0.9998357,0.00016425562
0.9999442,5.5813452e-05
0.99991214,8.784578e-05
0.9999367,6.327094e-05
0.9996314,0.00036860985
0.9964729,0.003527095
0.9992355,0.0007645598
0.9998939,0.00010611685
0.9997862,0.00021385858
0.99993324,6.670017e-05
0.99979204,0.00020803061
0.9999213,7.8698096e-05
0.99984586,0.00015412745
0.99989164,0.00010839848
0.9999354,6.461722e-05
0.0075252536,0.99247473
0.9999213,7.861297e-05
0.99961674,0.00038322035
0.9999342,6.579365e-05
0.99290025,0.007099752
0.9999268,7.32149e-05
0.9998462,0.00015378997
0.99994826,5.169168e-05
0.036114674,0.9638853
0.99992025,7.9765e-05
0.99986565,0.00013429945
0.9999144,8.560268e-05
0.99966085,0.00033920316
0.9904665,0.009533547
0.01440147,0.9855985
0.02409413,0.9759059
0.9999454,5.4598444e-05
0.9999465,5.3504493e-05
0.9998784,0.0001215879
0.99994755,5.2401567e-05
0.99987376,0.00012628405
0.999944,5.5971854e-05
0.99990463,9.534878e-05
0.99975127,0.000248725
0.99991536,8.458198e-05
0.9999411,5.8924885e-05
0.99991834,8.1620994e-05
0.9999,0.00010000448
0.999936,6.395806e-05
0.9999114,8.856223e-05
0.9992667,0.00073336007
0.9999311,6.893824e-05
